date,ticker,asof,proba_up_next_day,signal,data_source
2026-02-07,AAPL,2026-02-06,0.1781,DOWN,stooq
2026-02-07,MSFT,2026-02-06,0.3549,DOWN,stooq
2026-02-07,TSLA,2026-02-06,0.3865,DOWN,stooq
