date,ticker,asof,proba_up_next_day,signal,data_source
2026-01-02,AAPL,2025-12-31,0.4173,DOWN,stooq
2026-01-02,MSFT,2025-12-31,0.432,DOWN,stooq
2026-01-02,TSLA,2025-12-31,0.3585,DOWN,stooq
