date,ticker,asof,proba_up_next_day,signal,data_source
2026-01-05,AAPL,2026-01-02,0.4658,DOWN,stooq
2026-01-05,MSFT,2026-01-02,0.485,DOWN,stooq
2026-01-05,TSLA,2026-01-02,0.4235,DOWN,stooq
