date,ticker,asof,proba_up_next_day,signal,data_source
2026-03-03,AAPL,2026-03-02,0.4813,DOWN,stooq
2026-03-03,MSFT,2026-03-02,0.468,DOWN,stooq
2026-03-03,TSLA,2026-03-02,0.4706,DOWN,stooq
