date,ticker,asof,proba_up_next_day,signal,data_source
2026-02-20,AAPL,2026-02-19,0.3535,DOWN,stooq
2026-02-20,MSFT,2026-02-19,0.7708,UP,stooq
2026-02-20,TSLA,2026-02-19,0.4074,DOWN,stooq
