date,ticker,asof,proba_up_next_day,signal,data_source
2026-01-23,AAPL,2026-01-22,0.8198,UP,stooq
2026-01-23,MSFT,2026-01-22,0.8552,UP,stooq
2026-01-23,TSLA,2026-01-22,0.5561,UP,stooq
