date,ticker,asof,proba_up_next_day,signal,data_source
2026-03-24,AAPL,2026-03-23,0.4432,DOWN,stooq
2026-03-24,MSFT,2026-03-23,0.8175,UP,stooq
2026-03-24,TSLA,2026-03-23,0.4521,DOWN,stooq
