date,ticker,asof,proba_up_next_day,signal,data_source
2026-01-27,AAPL,2026-01-26,0.5069,UP,stooq
2026-01-27,MSFT,2026-01-26,0.5312,UP,stooq
2026-01-27,TSLA,2026-01-26,0.4288,DOWN,stooq
