date,ticker,asof,proba_up_next_day,signal,data_source
2026-02-17,AAPL,2026-02-13,0.4244,DOWN,stooq
2026-02-17,MSFT,2026-02-13,0.7807,UP,stooq
2026-02-17,TSLA,2026-02-13,0.4256,DOWN,stooq
