date,ticker,asof,proba_up_next_day,signal,data_source
2026-02-26,AAPL,2026-02-25,0.4766,DOWN,stooq
2026-02-26,MSFT,2026-02-25,0.4288,DOWN,stooq
2026-02-26,TSLA,2026-02-25,0.4795,DOWN,stooq
