date,ticker,asof,proba_up_next_day,signal,data_source
2026-03-20,AAPL,2026-03-19,0.8316,UP,stooq
2026-03-20,MSFT,2026-03-19,0.3749,DOWN,stooq
2026-03-20,TSLA,2026-03-19,0.422,DOWN,stooq
