date,ticker,asof,proba_up_next_day,signal,data_source
2025-12-29,AAPL,2025-12-26,0.3889,DOWN,stooq
2025-12-29,MSFT,2025-12-26,0.3792,DOWN,stooq
2025-12-29,TSLA,2025-12-26,0.5271,UP,stooq
