date,ticker,asof,proba_up_next_day,signal,data_source
2026-02-24,AAPL,2026-02-23,0.4462,DOWN,stooq
2026-02-24,MSFT,2026-02-23,0.7948,UP,stooq
2026-02-24,TSLA,2026-02-23,0.44,DOWN,stooq
