date,ticker,asof,proba_up_next_day,signal,data_source
2026-02-10,AAPL,2026-02-09,0.1348,DOWN,stooq
2026-02-10,MSFT,2026-02-09,0.3654,DOWN,stooq
2026-02-10,TSLA,2026-02-09,0.4094,DOWN,stooq
