date,ticker,asof,proba_up_next_day,signal,data_source
2026-01-22,AAPL,2026-01-21,0.8532,UP,stooq
2026-01-22,MSFT,2026-01-21,0.8932,UP,stooq
2026-01-22,TSLA,2026-01-21,0.4543,DOWN,stooq
