date,ticker,asof,proba_up_next_day,signal,data_source
2026-02-13,AAPL,2026-02-12,0.5536,UP,stooq
2026-02-13,MSFT,2026-02-12,0.8063,UP,stooq
2026-02-13,TSLA,2026-02-12,0.4894,DOWN,stooq
