date,ticker,asof,proba_up_next_day,signal,data_source
2026-03-01,AAPL,2026-02-27,0.5882,UP,stooq
2026-03-01,MSFT,2026-02-27,0.498,DOWN,stooq
2026-03-01,TSLA,2026-02-27,0.4483,DOWN,stooq
