date,ticker,asof,proba_up_next_day,signal,data_source
2026-01-03,AAPL,2026-01-02,0.4657,DOWN,stooq
2026-01-03,MSFT,2026-01-02,0.4847,DOWN,stooq
2026-01-03,TSLA,2026-01-02,0.4227,DOWN,stooq
