date,ticker,asof,proba_up_next_day,signal,data_source
2026-01-01,AAPL,2025-12-31,0.4172,DOWN,stooq
2026-01-01,MSFT,2025-12-31,0.4319,DOWN,stooq
2026-01-01,TSLA,2025-12-31,0.358,DOWN,stooq
