date,ticker,asof,proba_up_next_day,signal,data_source
2025-12-31,AAPL,2025-12-30,0.3994,DOWN,stooq
2025-12-31,MSFT,2025-12-30,0.4321,DOWN,stooq
2025-12-31,TSLA,2025-12-30,0.4091,DOWN,stooq
